asset_id,canonical_name,asset_type,address_text,current_pnu,match_status,proposed_pnu,matched_address,matched_category,match_score,match_reasons,longitude,latitude
ast_5d4460265c4e,을지로3가 도시환경정비구역 제10지구 신축 오피스,오피스,을지로3가 95-11 일원,,safe,1114015500100950011,서울특별시 중구 을지로3가 95-11,parcel,8,token:을지로3가;lot:3,126.99108607235473,37.56693345250778
ast_cd00a5beb0b3,밀레니엄힐튼호텔,오피스복합,서울특별시 중구 소월로 50,,low_confidence,1114011800103950000,남대문로5가 395,road,1,,126.97559996828966,37.5554685413595
ast_65fb39722de4,구리시 수택동 주거용 오피스텔,주거,경기도 구리시 수택동 370,,safe,4131010500103700000,경기도 구리시 수택동 370,parcel,12,token:경기도;token:구리시;token:수택동;lot:370,127.13623113013615,37.600259964131766
ast_992b226b8a43,부림빌딩,오피스,"서울특별시 중구 을지로 1가 42, 을지로1가 71-9번지",,ambiguous,1114010500100010001,서울특별시 중구 을지로2가 1-1,parcel,8,token:서울특별시;token:중구;token:을지로,126.98325379585054,37.56623834584635
ast_7dc6f67bfd0a,은평 시니어레지던스,오피스복합,은평구 진관동 208-10 일원,,safe,1138011400102080010,서울특별시 은평구 진관동 208-10,parcel,10,token:은평구;token:진관동;lot:208-10,126.93079985558347,37.633659053937464
ast_eb6dfd75233b,KTX울산역 오피스텔 개발사업,주거,울산광역시 울주군 삼남읍 교동리 1682-1번지,,safe,3171026521116820001,울산광역시 울주군 삼남읍 교동리 1682-1,parcel,14,token:울산광역시;token:울주군;token:삼남읍;token:교동리;lot:1682-1,129.13541419016929,35.55447636834116
ast_d4da0b74e017,해운대중동공동주택,주거,부산시 해운대 중동 256-5번지 일원,,safe,2635010600102560005,부산광역시 해운대구 중동 256-5,parcel,10,token:해운대;token:중동;lot:256-5,129.17235662182054,35.16954320981566
ast_cd18ba041afc,메트로타워,오피스,서울특별시 중구 퇴계로 10,,low_confidence,1114011800105370000,남대문로5가 537,road,1,,126.97434297461129,37.55626383430488
ast_10ad74d3885c,용답동 청년주택 개발사업,,"서울 성동구 용답동 231,231-1번지",,ambiguous,1120012200102310000,서울특별시 성동구 용답동 231,parcel,12,token:서울;token:성동구;token:용답동;lot:231,127.06353220730699,37.560627395430146
ast_45b2d66f02a6,용산구 원효로3가 역세권 청년주택,,서울특별시 용산구 원효로3가 1-159외 3필지,,safe,1117011700100010159,서울특별시 용산구 원효로3가 1-159,parcel,12,token:서울특별시;token:용산구;token:원효로3가;lot:3,126.9570674411126,37.53588955185519
ast_e28d1ea3fa3e,분당Hostway IDC,,분당구 장미로 36,,low_confidence,4113510700103430001,야탑동 343-1,road,1,,127.12450125490713,37.41352131429935
ast_f7c124b0485b,여주쿠팡물류센터,,경기도 여주시 점봉동 204-3,,safe,4167011500102040003,경기도 여주시 점봉동 204-3,parcel,12,token:경기도;token:여주시;token:점봉동;lot:204-3,127.64006713593716,37.24938789298681
ast_718a6d8b52dc,이지스151호(더샵 부평),,인천시 부평구 십정동 216번지 일원,,safe,2823710200102160000,인천광역시 부평구 십정동 216,parcel,10,token:부평구;token:십정동;lot:216,126.69562913807995,37.47840543108508
ast_01045c0cd92d,이지스333호(디어스 명동),,서울시 중구 남학동 13-2외 1필지,,safe,1114014000100130002,서울특별시 중구 남학동 13-2,parcel,10,token:중구;token:남학동;lot:13-2,126.99127075109793,37.56079878212885
ast_1eb3221796bb,이지스333호(홍대 코리빙 복합시설),,서울시 마포구 서교동 460-25 일원,,safe,1144012000104600025,서울특별시 마포구 서교동 460-25,parcel,10,token:마포구;token:서교동;lot:460-25,126.91682741291842,37.55624182650921
ast_6b3f8d30ec34,"이지스411호(200호 재간접, 디어스 판교)",,경기도 성남시 수정구 대왕판교로 815,,low_confidence,4113111500103210000,시흥동 321,road,1,,127.0997889989606,37.41372259083337
ast_2e88e9b329e3,이지스200호(디어스 판교),,경기도 성남시 수정구 대왕판교로 815,,low_confidence,4113111500103210000,시흥동 321,road,1,,127.0997889989606,37.41372259083337
ast_55fcaa57d7ab,이천YM물류센터,,경기도 이천시 대월면 초지리 273-1,,safe,4150035025102730001,경기도 이천시 대월면 초지리 273-1,parcel,14,token:경기도;token:이천시;token:대월면;token:초지리;lot:273-1,127.50145650029488,37.22714169020205
ast_b60bc5039d9c,삼성중공업판교R&D센터,오피스,경기도 성남시 분당구 삼평동 615,,safe,4113510900106150000,경기도 성남시 분당구 삼평동 615,parcel,14,token:경기도;token:성남시;token:분당구;token:삼평동;lot:615,127.09892711474286,37.404159004548454
ast_04878d0c997e,서울인터내셔널타워(SI타워),오피스,서울시 강남구 테헤란로 203(역삼동 679-4),,safe,1168010100106790004,역삼동 679-4,road,7,token:역삼동;lot:679-4,127.03771643452586,37.50161086827734
ast_62878f0c6996,"용답동 231, 231-1 공동주택 및 근린생활시설",오피스,"서울특별시 성동구 용답동 231, 231-1번지",,ambiguous,1120012200102310000,서울특별시 성동구 용답동 231,parcel,12,token:서울특별시;token:성동구;token:용답동;lot:231,127.06353220730699,37.560627395430146
ast_ab4857d97964,양산 유산동 물류센터,물류센터,경남 양산시 유산동 509 외 2필지,,safe,4833011100105090000,경상남도 양산시 유산동 509,parcel,10,token:양산시;token:유산동;lot:509,129.02668685646654,35.36287717373836
ast_081de2d9bdd9,수서역환승센터복합개발사업,오피스,서울시 강남구 수서동 197번지 일원,,safe,1168011500101970000,서울특별시 강남구 수서동 197,parcel,10,token:강남구;token:수서동;lot:197,127.10574655491796,37.48319556074074
ast_022d4816897f,여의도 파이낸스타워,,서울특별시 영등포구 국제금융로 2길 32,,low_confidence,1156011000100230008,여의도동 23-8,road,1,,126.92412638156779,37.523880250319216
ast_866314e4db59,삼성동 빌딩,,서울특별시 강남구 삼성로 512,,low_confidence,1168010500101570001,삼성동 157-1,road,1,,127.05659819782156,37.50810748388635
ast_8e3a0cd2dbb4,Chauncey Square,,미국 인디애나州 Purdue  University 인근,,not_found,,,,,,,
ast_4b214a3d68c2,판교 제2테크노밸리 C1 C2블록 I-Square 개발,오피스복합,경기도 판교 제2테크노밸리 C1 C2블록,,not_found,,,,,,,
ast_3294b7419653,동부산 테마파크 개발사업,오피스복합,부산광역시 기장군 기장읍 일원 (동부산관광단지내),,not_found,,,,,,,
ast_093042bc2e8e,해운대 L7,호텔,부산광역시 해운대구 우동 626-14번지 일원,,not_found,,,,,,,
ast_41455c9fd7e7,서리풀개발사업,오피스복합,서울시 서초구 서초동 1005-1 외,,not_found,,,,,,,
ast_99b034f39db3,안성 당목리 995번지 외 44개필지 물류센터 개발사업,물류센터,경기도 안성시 당목리 995번지 일원,,safe,4155040029109950000,경기도 안성시 죽산면 당목리 995,parcel,12,token:경기도;token:안성시;token:당목리;lot:995,127.4188582916762,37.038092151084975
ast_c216d24d224b,안성 성은지구 물류센터,물류센터,경기도 안성시 원곡면 성은리 319-1,,not_found,,,,,,,
ast_35ecf256fe62,청라동 오피스텔 분양사업,주거,인천광역시 서구 청라동 6-7,,safe,2826012200100060007,인천광역시 서구 청라동 6-7,parcel,12,token:인천광역시;token:서구;token:청라동;lot:6-7,126.61944453830492,37.55174028672687
ast_6823b524f42f,삼부빌딩 개발사업,오피스,중구 남창동 9-1 외 4필지,,safe,1114011200100090001,서울특별시 중구 남창동 9-1,parcel,10,token:중구;token:남창동;lot:9-1,126.97895129595786,37.559658963033286
ast_3c022176b9c4,천안성성7지구공동주택,주거,충남 천안시 서북구 성성동 366-3번지 일원,,safe,4413310500103660003,충청남도 천안시 서북구 성성동 366-3,parcel,12,token:천안시;token:서북구;token:성성동;lot:366-3,127.12403618188071,36.84473926410601
ast_2e5bd324e0df,마곡CP4 복합시설 개발,오피스복합,"마곡동 769,769-1",,ambiguous,1150010500107690000,서울특별시 강서구 마곡동 769,parcel,8,token:마곡동;lot:769,126.8248082365593,37.561383518730054
ast_ee89bc12bfd3,인천석남물류센터,물류센터,인천시 서구 석남동 224-8번지 일원,,safe,2826011000102240008,인천광역시 서구 석남동 224-8,parcel,10,token:서구;token:석남동;lot:224-8,126.66341987433077,37.50806729813526
ast_9493e4e1b242,두동 LG전자 통합물류센터,물류센터,경상남도 창원시 진해구 두동 1875,,safe,4812916100118750000,경상남도 창원시 진해구 두동 1875,parcel,14,token:경상남도;token:창원시;token:진해구;token:두동;lot:1875,128.8023462379993,35.11985113866744
ast_3378eefd074e,대전 둔산파이낸스빌딩,오피스,대전광역시 서구 둔산동 1413,,safe,3017011200114130000,대전광역시 서구 둔산동 1413,parcel,12,token:대전광역시;token:서구;token:둔산동;lot:1413,127.38712608586172,36.35101009308151
ast_0098d2fecd62,종로구 시니어주택 리모델링,주거,서울시 종로구 평창동 153-3,,safe,1111018300101530003,서울특별시 종로구 평창동 153-3,parcel,10,token:종로구;token:평창동;lot:153-3,126.97079019415543,37.60726793713343
ast_e4e8c1b51392,상봉 청년주택 개발,주거,중랑구 상봉동 109-28 외,,not_found,,,,,,,
ast_4993a29b4a10,검단 오피스텔 개발,주거,"인천광역시 서구 원당동 3203-104, 105",,not_found,,,,,,,
ast_1f6899d52522,효제동 주거용 오피스텔,주거,서울특별시 종로구 효제동 21-3번지 일원,,safe,1111016200100210003,서울특별시 종로구 효제동 21-3,parcel,12,token:서울특별시;token:종로구;token:효제동;lot:21-3,127.00198648886283,37.57496492446808
ast_d874a81175a1,안산시 고잔동 오피스텔 및 근린생활시설,주거,경기도 안산시 단원구 고잔동 542-1 외 1필지,,safe,4127310100105420001,경기도 안산시 단원구 고잔동 542-1,parcel,14,token:경기도;token:안산시;token:단원구;token:고잔동;lot:542-1,126.84175081038825,37.31694441545599
ast_4b5c26617588,공주시 웅진동 공동주택,주거,충청남도 공주시 웅진동,,ambiguous,4415010700100010001,충청남도 공주시 웅진동 1-1,parcel,8,token:충청남도;token:공주시;token:웅진동,127.1134723846277,36.471642739341476
ast_d3f5d6add1ca,성수동2가오피스,오피스,서울시 성동구 성수동2가 269-208 일원,,safe,1120011500102690208,서울특별시 성동구 성수동2가 269-208,parcel,10,token:성동구;token:성수동2가;lot:2,127.06077364439588,37.54028970863492
ast_0527c87b54b5,을지로3가 도시환경정비구역 제10지구 신축 오피스,오피스,을지로3가 95-11 일원,,safe,1114015500100950011,서울특별시 중구 을지로3가 95-11,parcel,8,token:을지로3가;lot:3,126.99108607235473,37.56693345250778
ast_a4549cd85c41,밀레니엄힐튼호텔,오피스복합,서울특별시 중구 소월로 50,,low_confidence,1114011800103950000,남대문로5가 395,road,1,,126.97559996828966,37.5554685413595
ast_89f1f1989a34,구리시 수택동 주거용 오피스텔,주거,경기도 구리시 수택동 370,,safe,4131010500103700000,경기도 구리시 수택동 370,parcel,12,token:경기도;token:구리시;token:수택동;lot:370,127.13623113013615,37.600259964131766
ast_950c70c5b87f,화성솔라,,전북 남원시 보절면사촌리 산18-4,,not_found,,,,,,,
ast_7cb9a346dc83,임원,,강원도 삼척시 원덕읍 임원리 산255,,safe,5123025322202550000,강원특별자치도 삼척시 원덕읍 임원리 산 255,parcel,12,token:삼척시;token:원덕읍;token:임원리;lot:산255,129.33214794091384,37.251548819731966
ast_fc89234fd6df,누리,,강원도 삼척시 원덕읍 임원리 산255,,safe,5123025322202550000,강원특별자치도 삼척시 원덕읍 임원리 산 255,parcel,12,token:삼척시;token:원덕읍;token:임원리;lot:산255,129.33214794091384,37.251548819731966
ast_40e6cfd14713,평화와번영,,강원도 평창군 평창읍 고길리 86-1,,safe,5176025029100860001,강원특별자치도 평창군 평창읍 고길리 86-1,parcel,12,token:평창군;token:평창읍;token:고길리;lot:86-1,128.45277242087764,37.41427392378483
ast_a459af6de7b3,옥스포드,,전라남도 고흥군 도화면 봉룡리 산221-1,,not_found,,,,,,,
ast_3ebb4583bf7d,미래화희망,,전라남도 고흥군 도화면 봉룡리 산221-1,,not_found,,,,,,,
ast_211d00ab23dd,해바라기,,전라남도 고흥군 도화면 봉룡리 산221-1,,not_found,,,,,,,
ast_e47259b95cda,디앤피입암리1호,,"경상북도 의성군 옥산면 입암리 28, 29번지",,safe,4773033038100280000,경상북도 의성군 옥산면 입암리 28,parcel,14,token:경상북도;token:의성군;token:옥산면;token:입암리;lot:28,128.8406539744521,36.39581142001096
ast_7aa7a870d57d,신영문봉PFV의 대출채권 및 지분증권,데이터센터,경기도 고양시 일산동구 문봉동 16-21 외,,safe,4128511200100160021,경기도 고양시 일산동구 문봉동 16-21,parcel,14,token:경기도;token:고양시;token:일산동구;token:문봉동;lot:16-21,126.83479568950088,37.699487725858745
ast_11eaa23e7e07,애월 복합관광단지 개발,오피스복합,제주시 애월읍 상가리 17-6 번지 일원,,safe,5011025331100170006,제주특별자치도 제주시 애월읍 상가리 17-6,parcel,12,token:제주시;token:애월읍;token:상가리;lot:17-6,126.3774183215759,33.39946101538295
ast_ba5f85af264f,부림빌딩,오피스,"서울특별시 중구 을지로 1가 42, 을지로1가 71-9번지",,ambiguous,1114010500100010001,서울특별시 중구 을지로2가 1-1,parcel,8,token:서울특별시;token:중구;token:을지로,126.98325379585054,37.56623834584635
ast_064b41e30c94,이지스일반사모부동산투자신탁제439호,데이터센터,경기도 고양시 덕양구 오금동 690번지,,safe,4128111000106900000,경기도 고양시 덕양구 오금동 690,parcel,14,token:경기도;token:고양시;token:덕양구;token:오금동;lot:690,126.92121790170717,37.665509018851424
ast_5316c8adc2fb,해운대중동공동주택,주거,부산시 해운대 중동 256-5번지 일원,,safe,2635010600102560005,부산광역시 해운대구 중동 256-5,parcel,10,token:해운대;token:중동;lot:256-5,129.17235662182054,35.16954320981566
ast_2c946ed0b0fa,메트로타워,오피스,서울특별시 중구 퇴계로 10,,low_confidence,1114011800105370000,남대문로5가 537,road,1,,126.97434297461129,37.55626383430488
ast_24f9e46b72d9,용답동 청년주택 개발사업,,"서울 성동구 용답동 231,231-1번지",,ambiguous,1120012200102310000,서울특별시 성동구 용답동 231,parcel,12,token:서울;token:성동구;token:용답동;lot:231,127.06353220730699,37.560627395430146
ast_fe54855dac7e,용산구 원효로3가 역세권 청년주택,,서울특별시 용산구 원효로3가 1-159외 3필지,,safe,1117011700100010159,서울특별시 용산구 원효로3가 1-159,parcel,12,token:서울특별시;token:용산구;token:원효로3가;lot:3,126.9570674411126,37.53588955185519
ast_df61856e9446,분당Hostway IDC,,분당구 장미로 36,,low_confidence,4113510700103430001,야탑동 343-1,road,1,,127.12450125490713,37.41352131429935
ast_30141631f2e1,여주쿠팡물류센터,,경기도 여주시 점봉동 204-3,,safe,4167011500102040003,경기도 여주시 점봉동 204-3,parcel,12,token:경기도;token:여주시;token:점봉동;lot:204-3,127.64006713593716,37.24938789298681
ast_1267a3bda5d2,이지스151호(더샵 부평),,인천시 부평구 십정동 216번지 일원,,safe,2823710200102160000,인천광역시 부평구 십정동 216,parcel,10,token:부평구;token:십정동;lot:216,126.69562913807995,37.47840543108508
ast_c390565c53af,이지스200호(디어스 판교),,경기도 성남시 수정구 대왕판교로 815,,low_confidence,4113111500103210000,시흥동 321,road,1,,127.0997889989606,37.41372259083337
ast_c14f12c21203,세운5구역 개발사업,오피스,"서울시 중구 산림동 190-3번지 일원 (세운지구 5-1, 5-3구역)",,safe,1114015700101900003,서울특별시 중구 산림동 190-3,parcel,10,token:중구;token:산림동;lot:190-3,126.99578162111413,37.56787068192537
ast_42a97e89a9a5,안녕인사동,오피스복합,서울특별시 종로구 관훈동 155-2 외 4필지,,safe,1111012800101550002,서울특별시 종로구 관훈동 155-2,parcel,12,token:서울특별시;token:종로구;token:관훈동;lot:155-2,126.98379205533436,37.574560943003
ast_24463e868506,부천소사 공동주택,주거,경기도 부천시 소사본동 134,,safe,4119410100101340000,경기도 부천시 소사구 소사본동 134,parcel,12,token:경기도;token:부천시;token:소사본동;lot:134,126.80121046564336,37.478991287811205
ast_58e1f6750cf0,효제동 오피스텔 개발사업,주거,"서울특별시 종로구 효제동 315-1, 315-6",,safe,1111016200103150001,서울특별시 종로구 효제동 315-1,parcel,12,token:서울특별시;token:종로구;token:효제동;lot:315-1,127.00177880816358,37.57195587021886
ast_023cb333482d,성수동 복합시설 개발사업,오피스,"서울특별시 성동구 성수동2가 314-10, 314-11, 314-27번지",,not_found,,,,,,,
ast_58f18cb76dad,신라모노그램 강릉 복합숙박시설,호텔,강원도 강릉시 송정동 259 일원,,safe,5115011400102590000,강원특별자치도 강릉시 송정동 259,parcel,10,token:강릉시;token:송정동;lot:259,128.92824808213862,37.78547953915273
ast_1f096e28a63c,오산세교2지구 M-1BL 주상복합,오피스복합,경기도 오산시 오산세교2지구 M1BL,,not_found,,,,,,,
ast_3ea6cef0a8e3,이지스333호(디어스 명동),,서울시 중구 남학동 13-2외 1필지,,safe,1114014000100130002,서울특별시 중구 남학동 13-2,parcel,10,token:중구;token:남학동;lot:13-2,126.99127075109793,37.56079878212885
ast_0c50fdc60ef8,이지스333호(홍대 코리빙 복합시설),,서울시 마포구 서교동 460-25 일원,,safe,1144012000104600025,서울특별시 마포구 서교동 460-25,parcel,10,token:마포구;token:서교동;lot:460-25,126.91682741291842,37.55624182650921
ast_0eb50d2cf958,"이지스411호(200호 재간접, 디어스 판교)",,경기도 성남시 수정구 대왕판교로 815,,low_confidence,4113111500103210000,시흥동 321,road,1,,127.0997889989606,37.41372259083337
ast_ae0f1f82c083,이천YM물류센터,,경기도 이천시 대월면 초지리 273-1,,safe,4150035025102730001,경기도 이천시 대월면 초지리 273-1,parcel,14,token:경기도;token:이천시;token:대월면;token:초지리;lot:273-1,127.50145650029488,37.22714169020205
ast_b3c81fc9c5cf,삼성중공업판교R&D센터,오피스,경기도 성남시 분당구 삼평동 615,,safe,4113510900106150000,경기도 성남시 분당구 삼평동 615,parcel,14,token:경기도;token:성남시;token:분당구;token:삼평동;lot:615,127.09892711474286,37.404159004548454
ast_922fd1f841cc,서울인터내셔널타워(SI타워),오피스,서울시 강남구 테헤란로 203(역삼동 679-4),,safe,1168010100106790004,역삼동 679-4,road,7,token:역삼동;lot:679-4,127.03771643452586,37.50161086827734
ast_c1aba7a35f32,"용답동 231, 231-1 공동주택 및 근린생활시설",오피스,"서울특별시 성동구 용답동 231, 231-1번지",,ambiguous,1120012200102310000,서울특별시 성동구 용답동 231,parcel,12,token:서울특별시;token:성동구;token:용답동;lot:231,127.06353220730699,37.560627395430146
ast_4ea718fb3f43,양산 유산동 물류센터,물류센터,경남 양산시 유산동 509 외 2필지,,safe,4833011100105090000,경상남도 양산시 유산동 509,parcel,10,token:양산시;token:유산동;lot:509,129.02668685646654,35.36287717373836
ast_bc54b586be28,청담펜트하우스,주거,서울시 강남구 청담동 129,,safe,1168010400101290000,서울특별시 강남구 청담동 129,parcel,10,token:강남구;token:청담동;lot:129,127.05422570823188,37.526042974042994
ast_94dd7f193182,은평 시니어레지던스,오피스복합,은평구 진관동 208-10 일원,,safe,1138011400102080010,서울특별시 은평구 진관동 208-10,parcel,10,token:은평구;token:진관동;lot:208-10,126.93079985558347,37.633659053937464
ast_bad984e26b0b,KTX울산역 오피스텔 개발사업,주거,울산광역시 울주군 삼남읍 교동리 1682-1번지,,safe,3171026521116820001,울산광역시 울주군 삼남읍 교동리 1682-1,parcel,14,token:울산광역시;token:울주군;token:삼남읍;token:교동리;lot:1682-1,129.13541419016929,35.55447636834116
