asset_id,canonical_name,pnu,status,missing_fields,fill_fields,item_count,selected_mgm_bldrgst_pk,new_floors_down,new_elevators,new_completion_date,new_site_area,new_scr,new_far,new_main_usage,new_structure,new_floors_up,new_parking,new_height,new_gross_floor_area
ast_7d6f8cc1d9cb,시그니처타워,1114011000100990000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10031100205574,6,16,,6937.6,59.95,923.53,업무시설,철골철근콘크리트구조,17,옥내 436 / 옥외 0,75.24,
ast_1e6db3434a24,위례Senior Living 개발사업,1171011300105730001,not_found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_8cec1143f42b,이지스 130호(모) 제1-1종 수익증권,1114011000100990000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10031100205574,6,16,2011-06-29,6937.6,59.95,923.53,업무시설,철골철근콘크리트구조,17,옥내 436 / 옥외 0,75.24,
ast_65a880c4a803,이지스 130호(모) 제2-1종 수익증권,1114011000100990000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10031100205574,6,16,2011-06-29,6937.6,59.95,923.53,업무시설,철골철근콘크리트구조,17,옥내 436 / 옥외 0,75.24,
ast_004573bcb481,안성산하3지구물류센터개발사업,4155038024105000000,not_found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_37df20b9e30d,가산 임대형기숙사개발사업,1154510100103190018,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_475081c32f39,The-K호텔서울 부지 재개발사업,1165010200102020000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",5,102318643,2,13,1990-12-31,104618.3,16.74,44.87,숙박시설,철골철근콘크리트구조,11,옥내 428 / 옥외 464,39.45,
ast_deef81e70ae6,포천정교리물류센터,4165033025102720001,not_found,"scr,far,structure,floors_up,floors_down,elevators,height",,0,,,,,,,,,,,,,
ast_7b9ae18fb951,명지녹산데이터센터개발사업,2644010900117110004,not_found,"scr,far,structure,floors_up,floors_down,elevators,height",,0,,,,,,,,,,,,,
ast_b5ddd770a044,명지녹산데이터센터개발사업,2644010900117110004,not_found,"scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_e99c7779c9b8,두산빌딩,1168010800101050007,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1024114869,4,9,1987-03-04,,,,,,,,,
ast_024953888c95,판교 테크원타워,4113511000105340000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891100346333,7,33,,,,,,,,,,
ast_755dc2078b8b,목동 트라팰리스 스퀘어,1147010200109620000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10161100184978,5,8,,8531.1,49.5,632.82,공동주택,철근콘크리트구조,49,옥내 1039 / 옥외 0,174.17,
ast_b3cbbcaf74d0,종로구 시니어주택 리모델링,1111018300101530003,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1002113333,2,4,,4268.0,58.693767,245.388,노유자시설,철근콘크리트구조,5,옥내 49 / 옥외 19,19.96,
ast_bd9afab36d26,이지스일반사모부동산투자신탁제439호,4128111000106900000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_e43315f52192,업스퀘어,3114010600115690001,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10781100211702,6,9,,,,,,,,,,
ast_d4a56bde92c8,순화타워,1114016800100660000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1003124610,5,5,,1828.4,43.74,790.08,업무시설,철골철근콘크리트구조,20,옥내 96 / 옥외 0,85.52,
ast_513f15f30c21,강동 성내 역세권 청년주택,1174010800104310013,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1026122109,0,,2007-10-04,204.8,55.24,179.72,공동주택,철근콘크리트구조,5,옥내 4 / 옥외 1,14.45,368.07
ast_5ed13d6feb57,타임테라스동탄,4159710200100960000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",4,11241100269101,4,7,,,,,,,,,,
ast_dc0316795e8e,트레블로지명동시티홀호텔,1114011300100170001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10031100212273,3,3,,741.5,58.213081,599.31,숙박시설,철근콘크리트구조,11,,33.44,
ast_0e748b87e46f,반포이수화학본사사옥,1165010700101120004,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1023112383,4,2,1993-07-29,2155.0,48.11,299.85,업무시설,철근콘크리트구조,8,옥내 68 / 옥외 12,37.1,
ast_3e8fec277620,와이플러스빌딩 (투자),1168010700105330003,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1024120335,1,1,,,,,,,,,,
ast_9a70bf0b0afd,가로골목,1168010700105450018,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10241100285143,2,1,,,,,,,,,,
ast_4f5ea25eb396,피겨앤그라운드,1168010700105430000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,102413034,1,1,,,,,,,,,,
ast_31a8b3ea9c30,두산빌딩,1168010800101050007,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1024114869,4,9,1987-03-04,,,,,,,,,
ast_56e6a7e4b54b,잠실새내 오피스텔 신축사업,1171010100101830012,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10251100551962,3,3,,,,,,,,,,
ast_f2e00117756f,B스퀘어,2623010400108630001,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1032122826,7,10,,,,,,,,,,
ast_39df6f35071a,신라스테이해운대,2635010500106290006,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10361100238955,4,6,,,,,,,,,,
ast_ecd738fc0c31,홈플러스센텀시티점,2635010500114990000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1036119953,1,2,,,,,,,,,,
ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),2644010100116190000,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",16,103918586,1,,2007-05-09,,,,,,,,,
ast_edd6f6c3e3e5,더피나클강남 (투자),1168010800101190000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10241100207768,6,14,,,,,,,,,,
ast_afb26eedbbe3,부산송정물류센터 (투자),2644010900117150002,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,10391100245880,1,2,,,,,,,,,,
ast_25e1a4cc6c6f,부산 수영구 광안동 98-1외 7필지 오피스텔 PF,2650010400100980001,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10411100220310,6,4,,,,,,,,,,
ast_b6574cf0dc13,"부산시 사상구 괘법동 오피스텔, 도시형생활주택 및 근린생활시설 신축사업",2653010400105640008,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10421100214758,3,5,2021-01-25,,,,,,,,,
ast_835e9f381ae3,"스카이박스1, 스카이박스2",2826011900115490004,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,10611100313993,0,2,,,,,,,,,,
ast_44e362fded27,이지스리테일제55호사모부동산투자유한회사,2811011800100760002,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,105411700,1,2,,,,,,,,,,
ast_b9718f8cb5fe,아레나스영종,2811014800113280001,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",7,10541100261609,0,12,2021-01-22,,,,,,,,,
ast_d2b291b01082,돈의문3구역 게이트타워,1111017700102340000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10021100220865,7,18,,,,,,,,,,
ast_ec5c572ce8a7,주식회사 이지스레지던스위탁관리부동산투자회사,2823710200102160000,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,105915152,1,,1997-05-06,,,,,,,,,
ast_b5b13984b5c2,부평 더샵센트럴시티 공공지원민간임대주택,2823710200106300000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",61,1000000000000001458764,0,6,,,,,,,,,,
ast_0920c9043185,인천석남물류센터,2826011000102240008,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",3,1000000000000002242850,1,13,,,,,,,,,,
ast_bd308f82a818,잭니클라우스GC 단독주택부지 담보신탁 1순위 우선수익권 담보부,2818510600101170091,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000004508467,1,,2024-10-22,,,,,,,,,
ast_701635aba4fc,송도 센토피아더샵 공동주택 및 근린생활시설 개발사업 PF Refinancing,2818510600103080001,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",43,10571100269032,0,4,2020-07-13,,,,,,,,,
ast_ed6a011723e2,남동테크노타워 지식산업센터 개발사업 PF,2820011100106480001,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10581100325453,2,3,,,,,,,,,,
ast_f341642853ae,인천 가좌동 오피스텔 선순위 PF,2826011200102120008,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10611100370426,3,3,2020-03-13,,,,,,,,,
ast_74fc8d406c81,신라스테이울산,3114010500112470001,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10781100227084,4,4,,,,,,,,,,
ast_e547d4e384c5,대전 둔산파이낸스빌딩,3017011200114130000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10731100177509,8,5,2009-03-02,,,,,,,,,
ast_9e54163d0926,롯데마트대덕점,3020014600108870000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10741100171544,1,2,2007-11-08,,,,,,,,,
ast_30057bd3458e,여의도 파이낸스타워,1156011000100230008,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,102017002,7,8,,3176.0,46.83,762.48,업무시설,철골철근콘크리트구조,21,옥내 370 / 옥외 0,90.0,
ast_c644d28176a4,㈜동방 보유 유엔씨티㈜ 대출채권 매입,3114011400108300000,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",17,10781100183204,0,,2009-05-15,,,,,,,,,
ast_f0700d6e9655,홈플러스동수원점,4111514100110450000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10841171204,1,1,,,,,,,,,,
ast_c6d650564064,"이지스411호(200호 재간접, 디어스 판교)",4113111500103210000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891100298327,2,17,2017-10-17,,,,,,,,,
ast_578a66328a1e,판교아이스퀘어E동,4113111500103390000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",6,10891100336794,5,7,2021-04-12,,,,,,,,,
ast_a422589fe744,업스퀘어 (투자),3114010600115690001,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10781100211702,6,9,,,,,,,,,,
ast_90a7471e6e20,수원 이비스 앰배서더 수원 호텔 후순위,4111514100111320012,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10841100174823,7,9,1995-08-30,,,,,,,,,
ast_9b294af79693,광교 아이파크 주상복합 내 판매시설 선순위 담보,4111710200105930000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",48,10841100415488,0,4,2018-09-28,,,,,,,,,
ast_19e5bba5f247,서영빌딩 (투자),4113510200100060003,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891125435,5,3,,,,,,,,,,
ast_dd22d6a3cb4f,티맥스수내타워,4113510200100060004,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891100223222,5,3,,,,,,,,,,
ast_af02aac59036,롯데백화점분당점,4113510200100140000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891122425,6,9,,,,,,,,,,
ast_7a35fc542c9f,이지스데이터센터위탁관리부동산투자회사 주식회사,4113510700103430001,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891125693,0,3,2000-06-10,,,,,,,,,
ast_03afde6453fc,탑빌딩,4113510700103610004,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891100202773,4,3,,,,,,,,,,
ast_156c375e17dc,삼성중공업판교R&D센터,4113510900106150000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891100249223,5,10,,,,,,,,,,
ast_6526b194cc13,부천카스퀘어담보대출,4119012300103660001,not_found,"floors_down,elevators,completion_date",,0,,,,,,,,,,,,,
ast_03b867e56a1e,평촌G스퀘어,4117310400110390000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10941100204538,8,27,,,,,,,,,,
ast_223bae23bf93,뉴코아아울렛(평촌),4117310400110390003,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1094185534,7,8,,,,,,,,,,
ast_d6b3682a1147,판교 테크원타워 (우선주),4113511000105340000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891100346333,7,33,,,,,,,,,,
ast_eb058774b3aa,판교 알파돔시티 비즈니스호텔 (투자),4113511000105390000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891100250815,4,2,,,,,,,,,,
ast_d2b8095c4603,2001아울렛(안양) (투자),4117110100106270287,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,109415378,4,4,,,,,,,,,,
ast_5eda17cd5cf3,광명 역세권지구 복합시설 신축 (투자),4121010600105080004,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10981100229025,5,5,,,,,,,,,,
ast_2652e06dfeaa,평택아디다스물류센터,4122010600111750003,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",4,10991100222794,0,2,,,,,,,,,,
ast_30c376cd6730,이지스312호 수익증권,4127110300114220015,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11011100184723,0,,,,,,,,,,,
ast_8d2911b657d8,파주 운정지구 오피스 개발사업,4148012200114330000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11201100433440,2,5,2021-01-08,,,,,,,,,
ast_6e943e2850e9,고양시 화정동 아이씨티일산,4128112300111480006,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11041100406784,7,4,,,,,,,,,,
ast_51d214497682,삼성동 빌딩,1168010500101570001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10241100198267,8,5,,2193.7,50.49,799.82,업무시설,철골철근콘크리트구조,17,옥내 124 / 옥외 0,78.7,
ast_c9b5f50bc992,뉴코아아울렛(일산),4128510500107970000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11041136123,7,6,,,,,,,,,,
ast_288840e4c692,하남미사우성르보아파크,4145010900110790000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11151100265418,6,9,,,,,,,,,,
ast_84491d5860d7,하남데이터센터,4145011000106070002,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000002732148,2,5,,,,,,,,,,
ast_b1a009f2fa36,이지스전문투자형사모부동산투자신탁제404호,4146135023107670013,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11161100355966,4,2,2016-11-04,,,,,,,,,
ast_ee5b4d0511ec,구리시 수택동 주거용 오피스텔 (투자),4131010500103700000,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,110916067,1,,,,,,,,,,,
ast_6f4f44b4c3aa,도지물류센터 (투자),4150032028100250000,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",3,11211100307379,2,,,,,,,,,,,
ast_0264aa763175,덕평CJ물류센터 (투자),4150033025101180002,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1121123948,2,1,2006-08-09,,,,,,,,,
ast_5afa53495f87,이지스전문투자형사모부동산투자신탁제404호,4150033025109770005,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11211100264853,1,,2017-09-27,,,,,,,,,
ast_349f44ccfd1f,이지스전문투자형사모부동산투자신탁제404호,4150035029100030002,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11211100240130,0,,2016-06-03,,,,,,,,,
ast_52adbb346181,안성홈플러스물류센터,4155038022109410000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",4,11221100217171,1,2,,,,,,,,,,
ast_75c6cda594b3,타임테라스동탄,4159710200100960000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",4,11241100269101,4,7,,,,,,,,,,
ast_8bd8d91c9bb8,천안성성7지구공동주택,4413310500103660003,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",3,11701100180489,0,,,,,,,,,,,
ast_8f4a16aa66fa,여주쿠팡물류센터,4167011500102040003,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11281100223584,2,1,2017-05-16,,,,,,,,,
ast_0bbbe8c5910d,이지스일반사모투자신탁435호(태양광),4313033530111650000,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",5,11571100238224,0,,2016-07-06,,,,,,,,,
ast_d3958acf9d57,아레나스안성,4413331032101160005,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11701100271502,0,,2014-09-17,,,,,,,,,
ast_acf1169ec73d,공주시 웅진동 공동주택,4415010700103000009,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,117116448,1,,,,,,,,,,,
ast_3a33a41d444e,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF,4311210700200220000,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,115212000208733,0,,2020-07-30,,,,,,,,,
ast_109318d66df6,화성 석포리 물류센터,4159037022101470012,not_found,"floors_down,elevators",,0,,,,,,,,,,,,,
ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),4623025034122240000,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",6,12071100224383,0,,2015-10-08,,,,,,,,,
ast_4a2972f3fd4f,양산 유산동 물류센터,4833011100105090000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000004087851,1,3,,,,,,,,,,
ast_616c3d79da75,경산 쿠팡물류센터,4729025330109030000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000004253852,2,5,,,,,,,,,,
ast_668935b47b6b,롯데마트(나주),4617010200111060002,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,12061100199572,0,,,,,,,,,,,
ast_021767a7f029,강동 성내 역세권 청년주택,4715010400101900011,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1230134836,1,,1974-12-23,,,,,,,,,
ast_357127c88355,이지스일반사모투자신탁435호(태양광),4729025321111860007,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",3,12371100180046,0,1,1997-04-22,,,,,,,,,
ast_8f63f7ec9170,이지스리테일제55호사모부동산투자유한회사,5011012200107080000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1276137666,2,4,,,,,,,,,,
ast_2599313d9083,롯데마트(포항) (투자),4711111500104810001,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1226121743,1,,,,,,,,,,,
ast_1f446ce9025d,홈플러스죽도점 (투자),4711311600100500001,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,12261130713,0,,,,,,,,,,,
ast_9bedafe14895,두동 LG전자 통합물류센터 (투자),4812916100118750000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,125213000239899,0,2,,,,,,,,,,
ast_93fedc1f0d0f,홈플러스삼천포점 (투자),4824010800100580003,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,126018812,2,2,,,,,,,,,,
ast_3ac68d303b60,이지스부동산투자신탁187호,5011013700102610023,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,12761100406121,4,5,,,,,,,,,,
ast_dd6e846e65f4,신라스테이제주,5011013700102740016,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,12761100262000,3,4,,,,,,,,,,
ast_b94e03e88d51,에이블로지스물류센터,4146135023107670013,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11161100355966,4,2,2016-11-04,,,,,,,,,
ast_8870b9567bcd,애월 복합관광단지 개발,5011025331100170006,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",3,12761100230874,0,,,,,,,,,,,
ast_e3779cfe5ab2,켄싱턴 제주호텔 부동산담보신탁 1종 수익권,5013011900127850000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,12771100222258,2,5,2014-03-17,,,,,,,,,
ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),5113025029122550002,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",8,11341100279012,0,,2016-08-19,,,,,,,,,
ast_8a93d35b0890,디오션259피에프브이 주식회사,5115011400102590000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,1000000000000005683842,1,17,2025-04-29,,,,,,,,,
ast_222407c92192,이지스일반사모투자신탁392호(태양광),5123012000103300003,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,113914267,1,,1980-11-19,,,,,,,,,
ast_765cc3a1898a,이지스코어리테일부동산투자신탁302호(운용),5211112000104950006,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,118619729,2,2,,,,,,,,,,
